,county,state,cases,deaths,year,month,day
13902,Alpine,California,12,0,2020,November,12
13960,Alpine,California,12,0,2020,November,13
14018,Alpine,California,12,0,2020,November,14
14076,Alpine,California,12,0,2020,November,15
14134,Alpine,California,12,0,2020,November,16
14192,Alpine,California,12,0,2020,November,17
14250,Alpine,California,12,0,2020,November,18
14308,Alpine,California,16,0,2020,November,19
14366,Alpine,California,20,0,2020,November,20
14424,Alpine,California,20,0,2020,November,21
14482,Alpine,California,41,0,2020,November,22
14540,Alpine,California,41,0,2020,November,23
14598,Alpine,California,41,0,2020,November,24
14656,Alpine,California,41,0,2020,November,25
14714,Alpine,California,41,0,2020,November,26
14772,Alpine,California,41,0,2020,November,27
14830,Alpine,California,41,0,2020,November,28
14888,Alpine,California,41,0,2020,November,29
14946,Alpine,California,41,0,2020,November,30
15004,Alpine,California,41,0,2020,December,1
15062,Alpine,California,41,0,2020,December,2
15120,Alpine,California,52,0,2020,December,3
15178,Alpine,California,53,0,2020,December,4
15236,Alpine,California,53,0,2020,December,5
15294,Alpine,California,53,0,2020,December,6
15352,Alpine,California,53,0,2020,December,7
15410,Alpine,California,53,0,2020,December,8
15468,Alpine,California,53,0,2020,December,9
15526,Alpine,California,58,0,2020,December,10
15584,Alpine,California,63,0,2020,December,11
15642,Alpine,California,63,0,2020,December,12
15700,Alpine,California,63,0,2020,December,13
15758,Alpine,California,63,0,2020,December,14
15816,Alpine,California,63,0,2020,December,15
15874,Alpine,California,64,0,2020,December,16
15932,Alpine,California,64,0,2020,December,17
15990,Alpine,California,64,0,2020,December,18
16048,Alpine,California,64,0,2020,December,19
16106,Alpine,California,64,0,2020,December,20
16164,Alpine,California,64,0,2020,December,21
16222,Alpine,California,64,0,2020,December,22
16280,Alpine,California,64,0,2020,December,23
16338,Alpine,California,64,0,2020,December,24
16396,Alpine,California,64,0,2020,December,25
16454,Alpine,California,64,0,2020,December,26
16512,Alpine,California,65,0,2020,December,27
16570,Alpine,California,65,0,2020,December,28
16628,Alpine,California,65,0,2020,December,29
16686,Alpine,California,65,0,2020,December,30
16744,Alpine,California,65,0,2020,December,31
16802,Alpine,California,66,0,2021,January,1
16860,Alpine,California,68,0,2021,January,2
16918,Alpine,California,68,0,2021,January,3
16976,Alpine,California,68,0,2021,January,4
17034,Alpine,California,68,0,2021,January,5
17092,Alpine,California,70,0,2021,January,6
17150,Alpine,California,70,0,2021,January,7
17208,Alpine,California,70,0,2021,January,8
17266,Alpine,California,70,0,2021,January,9
17324,Alpine,California,70,0,2021,January,10
17382,Alpine,California,70,0,2021,January,11
17440,Alpine,California,70,0,2021,January,12
17498,Alpine,California,71,0,2021,January,13
17556,Alpine,California,71,0,2021,January,14
17614,Alpine,California,71,0,2021,January,15
17672,Alpine,California,71,0,2021,January,16
17730,Alpine,California,71,0,2021,January,17
17788,Alpine,California,71,0,2021,January,18
17846,Alpine,California,71,0,2021,January,19
17904,Alpine,California,71,0,2021,January,20
17962,Alpine,California,71,0,2021,January,21
18020,Alpine,California,71,0,2021,January,22
18078,Alpine,California,71,0,2021,January,23
18136,Alpine,California,72,0,2021,January,24
18194,Alpine,California,72,0,2021,January,25
18252,Alpine,California,72,0,2021,January,26
18310,Alpine,California,72,0,2021,January,27
18368,Alpine,California,72,0,2021,January,28
18426,Alpine,California,72,0,2021,January,29
18484,Alpine,California,72,0,2021,January,30
18542,Alpine,California,72,0,2021,January,31
18600,Alpine,California,72,0,2021,February,1
18658,Alpine,California,72,0,2021,February,2
18716,Alpine,California,72,0,2021,February,3
18774,Alpine,California,72,0,2021,February,4
18832,Alpine,California,72,0,2021,February,5
18890,Alpine,California,72,0,2021,February,6
18948,Alpine,California,72,0,2021,February,7
19006,Alpine,California,72,0,2021,February,8
19064,Alpine,California,73,0,2021,February,9
19122,Alpine,California,76,0,2021,February,10
19180,Alpine,California,76,0,2021,February,11
19238,Alpine,California,76,0,2021,February,12
19296,Alpine,California,76,0,2021,February,13
19354,Alpine,California,76,0,2021,February,14
19412,Alpine,California,76,0,2021,February,15
19470,Alpine,California,76,0,2021,February,16
19528,Alpine,California,76,0,2021,February,17
19586,Alpine,California,77,0,2021,February,18
19644,Alpine,California,77,0,2021,February,19
19702,Alpine,California,77,0,2021,February,20
19760,Alpine,California,77,0,2021,February,21
19818,Alpine,California,77,0,2021,February,22
19876,Alpine,California,77,0,2021,February,23
19934,Alpine,California,77,0,2021,February,24
19992,Alpine,California,77,0,2021,February,25
20050,Alpine,California,77,0,2021,February,26
20108,Alpine,California,77,0,2021,February,27
20166,Alpine,California,77,0,2021,February,28
20224,Alpine,California,77,0,2021,March,1
20282,Alpine,California,77,0,2021,March,2
20340,Alpine,California,77,0,2021,March,3
20398,Alpine,California,77,0,2021,March,4
20456,Alpine,California,78,0,2021,March,5
20514,Alpine,California,78,0,2021,March,6
20572,Alpine,California,78,0,2021,March,7
20630,Alpine,California,78,0,2021,March,8
20688,Alpine,California,78,0,2021,March,9
20746,Alpine,California,78,0,2021,March,10
20804,Alpine,California,78,0,2021,March,11
20862,Alpine,California,78,0,2021,March,12
20920,Alpine,California,82,0,2021,March,13
20978,Alpine,California,82,0,2021,March,14
21036,Alpine,California,82,0,2021,March,15
21094,Alpine,California,82,0,2021,March,16
21152,Alpine,California,82,0,2021,March,17
21210,Alpine,California,82,0,2021,March,18
21268,Alpine,California,82,0,2021,March,19
21326,Alpine,California,82,0,2021,March,20
21384,Alpine,California,83,0,2021,March,21
21442,Alpine,California,83,0,2021,March,22
21500,Alpine,California,83,0,2021,March,23
21558,Alpine,California,84,0,2021,March,24
21616,Alpine,California,84,0,2021,March,25
21674,Alpine,California,84,0,2021,March,26
21732,Alpine,California,85,0,2021,March,27
21790,Alpine,California,85,0,2021,March,28
21848,Alpine,California,85,0,2021,March,29
21906,Alpine,California,85,0,2021,March,30
21964,Alpine,California,85,0,2021,March,31
22022,Alpine,California,85,0,2021,April,1
22080,Alpine,California,85,0,2021,April,2
22138,Alpine,California,85,0,2021,April,3
22196,Alpine,California,85,0,2021,April,4
22254,Alpine,California,85,0,2021,April,5
22312,Alpine,California,85,0,2021,April,6
22370,Alpine,California,85,0,2021,April,7
22428,Alpine,California,85,0,2021,April,8
22486,Alpine,California,85,0,2021,April,9
22544,Alpine,California,85,0,2021,April,10
22602,Alpine,California,85,0,2021,April,11
22660,Alpine,California,85,0,2021,April,12
22718,Alpine,California,85,0,2021,April,13
22776,Alpine,California,85,0,2021,April,14
22834,Alpine,California,85,0,2021,April,15
22892,Alpine,California,85,0,2021,April,16
22950,Alpine,California,85,0,2021,April,17
23008,Alpine,California,85,0,2021,April,18
23066,Alpine,California,85,0,2021,April,19
23124,Alpine,California,85,0,2021,April,20
23182,Alpine,California,85,0,2021,April,21
23240,Alpine,California,86,0,2021,April,22
617,Amador,California,1,0,2020,March,20
652,Amador,California,1,0,2020,March,21
691,Amador,California,1,0,2020,March,22
731,Amador,California,1,0,2020,March,23
771,Amador,California,1,0,2020,March,24
813,Amador,California,1,0,2020,March,25
857,Amador,California,1,0,2020,March,26
901,Amador,California,1,0,2020,March,27
947,Amador,California,1,0,2020,March,28
994,Amador,California,1,0,2020,March,29
1043,Amador,California,1,0,2020,March,30
1092,Amador,California,1,0,2020,March,31
1142,Amador,California,2,0,2020,April,1
1193,Amador,California,2,0,2020,April,2
1245,Amador,California,2,0,2020,April,3
1298,Amador,California,2,0,2020,April,4
1350,Amador,California,2,0,2020,April,5
1402,Amador,California,2,0,2020,April,6
1455,Amador,California,2,0,2020,April,7
1509,Amador,California,2,0,2020,April,8
1562,Amador,California,6,0,2020,April,9
1615,Amador,California,6,0,2020,April,10
1668,Amador,California,6,0,2020,April,11
1721,Amador,California,6,0,2020,April,12
1774,Amador,California,6,0,2020,April,13
1827,Amador,California,6,0,2020,April,14
1880,Amador,California,6,0,2020,April,15
1933,Amador,California,6,0,2020,April,16
1986,Amador,California,6,0,2020,April,17
2039,Amador,California,6,0,2020,April,18
2092,Amador,California,6,0,2020,April,19
2145,Amador,California,6,0,2020,April,20
2198,Amador,California,7,0,2020,April,21
2251,Amador,California,7,0,2020,April,22
2304,Amador,California,7,0,2020,April,23
2357,Amador,California,7,0,2020,April,24
2410,Amador,California,7,0,2020,April,25
2463,Amador,California,7,0,2020,April,26
2516,Amador,California,7,0,2020,April,27
2569,Amador,California,7,0,2020,April,28
2623,Amador,California,7,0,2020,April,29
2677,Amador,California,7,0,2020,April,30
2731,Amador,California,7,0,2020,May,1
2785,Amador,California,7,0,2020,May,2
2839,Amador,California,7,0,2020,May,3
2893,Amador,California,7,0,2020,May,4
2947,Amador,California,7,0,2020,May,5
3001,Amador,California,7,0,2020,May,6
3055,Amador,California,7,0,2020,May,7
3109,Amador,California,7,0,2020,May,8
3163,Amador,California,7,0,2020,May,9
3218,Amador,California,7,0,2020,May,10
3273,Amador,California,7,0,2020,May,11
3329,Amador,California,7,0,2020,May,12
3384,Amador,California,8,0,2020,May,13
3439,Amador,California,8,0,2020,May,14
3494,Amador,California,8,0,2020,May,15
3550,Amador,California,8,0,2020,May,16
3605,Amador,California,8,0,2020,May,17
3660,Amador,California,8,0,2020,May,18
3715,Amador,California,8,0,2020,May,19
3770,Amador,California,9,0,2020,May,20
3825,Amador,California,9,0,2020,May,21
3880,Amador,California,9,0,2020,May,22
3936,Amador,California,9,0,2020,May,23
3993,Amador,California,9,0,2020,May,24
4050,Amador,California,9,0,2020,May,25
4107,Amador,California,10,0,2020,May,26
4164,Amador,California,10,0,2020,May,27
4221,Amador,California,10,0,2020,May,28
4278,Amador,California,10,0,2020,May,29
4335,Amador,California,10,0,2020,May,30
4392,Amador,California,10,0,2020,May,31
4449,Amador,California,10,0,2020,June,1
4506,Amador,California,10,0,2020,June,2
4563,Amador,California,10,0,2020,June,3
4620,Amador,California,10,0,2020,June,4
4677,Amador,California,9,0,2020,June,5
4734,Amador,California,9,0,2020,June,6
4791,Amador,California,9,0,2020,June,7
4848,Amador,California,9,0,2020,June,8
4905,Amador,California,9,0,2020,June,9
4962,Amador,California,9,0,2020,June,10
5019,Amador,California,9,0,2020,June,11
5076,Amador,California,9,0,2020,June,12
5133,Amador,California,9,0,2020,June,13
5190,Amador,California,9,0,2020,June,14
5247,Amador,California,10,0,2020,June,15
5304,Amador,California,11,0,2020,June,16
5361,Amador,California,11,0,2020,June,17
5418,Amador,California,11,0,2020,June,18
5475,Amador,California,11,0,2020,June,19
5532,Amador,California,12,0,2020,June,20
5589,Amador,California,12,0,2020,June,21
5646,Amador,California,13,0,2020,June,22
5703,Amador,California,15,0,2020,June,23
5760,Amador,California,17,0,2020,June,24
5817,Amador,California,18,0,2020,June,25
5874,Amador,California,18,0,2020,June,26
5931,Amador,California,19,0,2020,June,27
5988,Amador,California,19,0,2020,June,28
6045,Amador,California,21,0,2020,June,29
6102,Amador,California,21,0,2020,June,30
6159,Amador,California,22,0,2020,July,1
6216,Amador,California,24,0,2020,July,2
6273,Amador,California,29,0,2020,July,3
6330,Amador,California,29,0,2020,July,4
6387,Amador,California,31,0,2020,July,5
6444,Amador,California,31,0,2020,July,6
6501,Amador,California,33,0,2020,July,7
6558,Amador,California,33,0,2020,July,8
6615,Amador,California,34,0,2020,July,9
6672,Amador,California,35,0,2020,July,10
6729,Amador,California,38,0,2020,July,11
6786,Amador,California,38,0,2020,July,12
6843,Amador,California,39,0,2020,July,13
6900,Amador,California,43,0,2020,July,14
6957,Amador,California,46,0,2020,July,15
7014,Amador,California,47,0,2020,July,16
7071,Amador,California,49,0,2020,July,17
7128,Amador,California,49,0,2020,July,18
7185,Amador,California,52,0,2020,July,19
7242,Amador,California,55,0,2020,July,20
7299,Amador,California,61,0,2020,July,21
7356,Amador,California,63,0,2020,July,22
7413,Amador,California,65,0,2020,July,23
7470,Amador,California,69,0,2020,July,24
7527,Amador,California,74,0,2020,July,25
7584,Amador,California,79,0,2020,July,26
7641,Amador,California,82,0,2020,July,27
7698,Amador,California,82,0,2020,July,28
7755,Amador,California,108,0,2020,July,29
7813,Amador,California,113,0,2020,July,30
7871,Amador,California,120,0,2020,July,31
7929,Amador,California,124,0,2020,August,1
7987,Amador,California,124,0,2020,August,2
8045,Amador,California,133,0,2020,August,3
8103,Amador,California,135,0,2020,August,4
8161,Amador,California,154,0,2020,August,5
8219,Amador,California,160,2,2020,August,6
8277,Amador,California,162,2,2020,August,7
8335,Amador,California,162,2,2020,August,8
8393,Amador,California,180,2,2020,August,9
8451,Amador,California,183,3,2020,August,10
8509,Amador,California,193,10,2020,August,11
8567,Amador,California,196,10,2020,August,12
8625,Amador,California,205,11,2020,August,13
8683,Amador,California,206,11,2020,August,14
8741,Amador,California,208,11,2020,August,15
8799,Amador,California,209,11,2020,August,16
8857,Amador,California,214,11,2020,August,17
8915,Amador,California,214,11,2020,August,18
8973,Amador,California,216,13,2020,August,19
9031,Amador,California,218,13,2020,August,20
9089,Amador,California,221,14,2020,August,21
9147,Amador,California,222,14,2020,August,22
9205,Amador,California,223,14,2020,August,23
9263,Amador,California,226,14,2020,August,24
9321,Amador,California,226,14,2020,August,25
9379,Amador,California,229,14,2020,August,26
9437,Amador,California,230,14,2020,August,27
9495,Amador,California,232,14,2020,August,28
9553,Amador,California,233,14,2020,August,29
9611,Amador,California,238,14,2020,August,30
9669,Amador,California,239,14,2020,August,31
9727,Amador,California,242,15,2020,September,1
9785,Amador,California,243,15,2020,September,2
9843,Amador,California,244,15,2020,September,3
9901,Amador,California,273,15,2020,September,4
9959,Amador,California,273,15,2020,September,5
10017,Amador,California,273,16,2020,September,6
